"Time","A4261161",
"and","Level (m)",
"Date","Mean","Qual"
09:00:00 30/06/2014,       0.745,      1
09:00:00 01/07/2014,       0.716,      1
09:00:00 02/07/2014,       0.703,      1
09:00:00 03/07/2014,       0.681,      1
09:00:00 04/07/2014,       0.651,      1
09:00:00 05/07/2014,       0.733,      1
09:00:00 06/07/2014,       0.723,      1
09:00:00 07/07/2014,       0.703,      1
09:00:00 08/07/2014,       0.644,      1
09:00:00 09/07/2014,       0.624,      1
09:00:00 10/07/2014,       0.784,      1
09:00:00 11/07/2014,       0.740,      1
09:00:00 12/07/2014,       0.727,      1
09:00:00 13/07/2014,       0.744,      1
09:00:00 14/07/2014,       0.726,      1
09:00:00 15/07/2014,       0.692,      1
09:00:00 16/07/2014,       0.705,      1
09:00:00 17/07/2014,       0.753,      1
09:00:00 18/07/2014,       0.834,      1
09:00:00 19/07/2014,       0.768,      1
09:00:00 20/07/2014,       0.751,      1
09:00:00 21/07/2014,       0.722,      1
09:00:00 22/07/2014,       0.719,      1
09:00:00 23/07/2014,       0.708,      1
09:00:00 24/07/2014,       0.677,      1
09:00:00 25/07/2014,       0.708,      1
09:00:00 26/07/2014,       0.732,      1
09:00:00 27/07/2014,       0.730,      1
09:00:00 28/07/2014,       0.705,      1
09:00:00 29/07/2014,       0.743,      1
09:00:00 30/07/2014,       0.775,      1
09:00:00 31/07/2014,       0.764,      1
09:00:00 01/08/2014,       0.897,      1
09:00:00 02/08/2014,       0.933,      1
09:00:00 03/08/2014,       0.812,      1
09:00:00 04/08/2014,       0.815,      1
09:00:00 05/08/2014,       0.832,      1
09:00:00 06/08/2014,       0.845,      1
09:00:00 07/08/2014,       0.861,      1
09:00:00 08/08/2014,       0.850,      1
09:00:00 09/08/2014,       0.849,      1
09:00:00 10/08/2014,       0.867,      1
09:00:00 11/08/2014,       0.904,      1
09:00:00 12/08/2014,       0.883,      1
09:00:00 13/08/2014,       0.880,      1
09:00:00 14/08/2014,       0.876,      1
09:00:00 15/08/2014,       0.849,      1
09:00:00 16/08/2014,       0.843,      1
09:00:00 17/08/2014,       0.841,      1
09:00:00 18/08/2014,       0.847,      1
09:00:00 19/08/2014,       0.810,      1
09:00:00 20/08/2014,       0.797,      1
09:00:00 21/08/2014,       0.769,      1
09:00:00 22/08/2014,       0.738,      1
09:00:00 23/08/2014,       0.701,      1
09:00:00 24/08/2014,       0.733,      1
09:00:00 25/08/2014,       0.735,      1
09:00:00 26/08/2014,       0.726,      1
09:00:00 27/08/2014,       0.718,      1
09:00:00 28/08/2014,       0.726,      1
09:00:00 29/08/2014,       0.726,      1
09:00:00 30/08/2014,       0.727,      1
09:00:00 31/08/2014,       0.715,      1
09:00:00 01/09/2014,       0.725,      1
09:00:00 02/09/2014,       0.824,      1
09:00:00 03/09/2014,       0.775,      1
09:00:00 04/09/2014,       0.719,      1
09:00:00 05/09/2014,       0.733,      1
09:00:00 06/09/2014,       0.755,      1
09:00:00 07/09/2014,       0.724,      1
09:00:00 08/09/2014,       0.676,      1
09:00:00 09/09/2014,       0.599,      1
09:00:00 10/09/2014,       0.774,      1
09:00:00 11/09/2014,       0.763,      1
09:00:00 12/09/2014,       0.763,      1
09:00:00 13/09/2014,       0.734,      1
09:00:00 14/09/2014,       0.729,      1
09:00:00 15/09/2014,       0.731,      1
09:00:00 16/09/2014,       0.833,      1
09:00:00 17/09/2014,       0.797,      1
09:00:00 18/09/2014,       0.792,      1
09:00:00 19/09/2014,       0.738,      1
09:00:00 20/09/2014,       0.716,      1
09:00:00 21/09/2014,       0.721,      1
09:00:00 22/09/2014,       0.712,      1
09:00:00 23/09/2014,       0.697,      1
09:00:00 24/09/2014,       0.684,      1
09:00:00 25/09/2014,       0.782,      1
09:00:00 26/09/2014,       0.757,      1
09:00:00 27/09/2014,       0.716,      1
09:00:00 28/09/2014,       0.685,      1
09:00:00 29/09/2014,       0.740,      1
09:00:00 30/09/2014,       0.718,      1
09:00:00 01/10/2014,       0.846,      1
09:00:00 02/10/2014,       0.744,      1
09:00:00 03/10/2014,       0.727,      1
09:00:00 04/10/2014,       0.698,      1
09:00:00 05/10/2014,       0.735,      1
09:00:00 06/10/2014,       0.716,      1
09:00:00 07/10/2014,       0.765,      1
09:00:00 08/10/2014,       0.758,      1
09:00:00 09/10/2014,       0.708,      1
09:00:00 10/10/2014,       0.675,      1
09:00:00 11/10/2014,       0.751,      1
09:00:00 12/10/2014,       0.734,      1
09:00:00 13/10/2014,       0.794,      1
09:00:00 14/10/2014,       0.820,      1
09:00:00 15/10/2014,       0.733,      1
09:00:00 16/10/2014,       0.714,      1
09:00:00 17/10/2014,       0.700,      1
09:00:00 18/10/2014,       0.650,      1
09:00:00 19/10/2014,       0.661,      1
09:00:00 20/10/2014,       0.722,      1
09:00:00 21/10/2014,       0.675,      1
09:00:00 22/10/2014,       0.652,      1
09:00:00 23/10/2014,       0.791,      1
09:00:00 24/10/2014,       0.712,      1
09:00:00 25/10/2014,       0.700,      1
09:00:00 26/10/2014,       0.715,      1
09:00:00 27/10/2014,       0.702,      1
09:00:00 28/10/2014,       0.843,      1
09:00:00 29/10/2014,       0.735,      1
09:00:00 30/10/2014,       0.691,      1
09:00:00 31/10/2014,       0.677,      1
09:00:00 01/11/2014,       0.735,      1
09:00:00 02/11/2014,       0.886,      1
09:00:00 03/11/2014,       0.685,      1
09:00:00 04/11/2014,       0.629,      1
09:00:00 05/11/2014,       0.788,      1
09:00:00 06/11/2014,       0.705,      1
09:00:00 07/11/2014,       0.654,      1
09:00:00 08/11/2014,       0.635,      1
09:00:00 09/11/2014,       0.747,      1
09:00:00 10/11/2014,       0.724,      1
09:00:00 11/11/2014,       0.712,      1
09:00:00 12/11/2014,       0.691,      1
09:00:00 13/11/2014,       0.683,      1
09:00:00 14/11/2014,       0.697,      1
09:00:00 15/11/2014,       0.736,      1
09:00:00 16/11/2014,       0.767,      1
09:00:00 17/11/2014,       0.770,      1
09:00:00 18/11/2014,       0.736,      1
09:00:00 19/11/2014,       0.708,      1
09:00:00 20/11/2014,       0.677,      1
09:00:00 21/11/2014,       0.751,      1
09:00:00 22/11/2014,       0.691,      1
09:00:00 23/11/2014,       0.701,      1
09:00:00 24/11/2014,       0.711,      1
09:00:00 25/11/2014,       0.860,      1
09:00:00 26/11/2014,       0.749,      1
09:00:00 27/11/2014,       0.740,      1
09:00:00 28/11/2014,       0.753,      1
09:00:00 29/11/2014,       0.728,      1
09:00:00 30/11/2014,       0.708,      1
09:00:00 01/12/2014,       0.754,      1
09:00:00 02/12/2014,       0.723,      1
09:00:00 03/12/2014,       0.705,      1
09:00:00 04/12/2014,       0.757,      1
09:00:00 05/12/2014,       0.786,      1
09:00:00 06/12/2014,       0.767,      1
09:00:00 07/12/2014,       0.784,      1
09:00:00 08/12/2014,       0.737,      1
09:00:00 09/12/2014,       0.741,      1
09:00:00 10/12/2014,       0.742,      1
09:00:00 11/12/2014,       0.742,      1
09:00:00 12/12/2014,       0.787,      1
09:00:00 13/12/2014,       0.743,      1
09:00:00 14/12/2014,       0.707,      1
09:00:00 15/12/2014,       0.744,      1
09:00:00 16/12/2014,       0.724,      1
09:00:00 17/12/2014,       0.794,      1
09:00:00 18/12/2014,       0.683,      1
09:00:00 19/12/2014,       0.756,      1
09:00:00 20/12/2014,       0.684,      1
09:00:00 21/12/2014,       0.664,      1
09:00:00 22/12/2014,       0.683,      1
09:00:00 23/12/2014,       0.672,      1
09:00:00 24/12/2014,       0.728,      1
09:00:00 25/12/2014,       0.694,      1
09:00:00 26/12/2014,       0.740,      1
09:00:00 27/12/2014,       0.687,      1
09:00:00 28/12/2014,       0.665,      1
09:00:00 29/12/2014,       0.659,      1
09:00:00 30/12/2014,       0.786,      1
09:00:00 31/12/2014,       0.686,      1
09:00:00 01/01/2015,       0.621,      1
09:00:00 02/01/2015,       0.614,      1
09:00:00 03/01/2015,       0.592,      1
09:00:00 04/01/2015,       0.689,      1
09:00:00 05/01/2015,       0.676,      1
09:00:00 06/01/2015,       0.665,      1
09:00:00 07/01/2015,       0.636,      1
09:00:00 08/01/2015,       0.587,      1
09:00:00 09/01/2015,       0.627,      1
09:00:00 10/01/2015,       0.645,      1
09:00:00 11/01/2015,       0.636,      1
09:00:00 12/01/2015,       0.657,      1
09:00:00 13/01/2015,       0.626,      1
09:00:00 14/01/2015,       0.819,      1
09:00:00 15/01/2015,       0.757,      1
09:00:00 16/01/2015,       0.692,      1
09:00:00 17/01/2015,       0.717,      1
09:00:00 18/01/2015,       0.717,      1
09:00:00 19/01/2015,       0.674,      1
09:00:00 20/01/2015,       0.616,      1
09:00:00 21/01/2015,       0.659,      1
09:00:00 22/01/2015,       0.713,      1
09:00:00 23/01/2015,       0.679,      1
09:00:00 24/01/2015,       0.693,      1
09:00:00 25/01/2015,       0.732,      1
09:00:00 26/01/2015,       0.731,      1
09:00:00 27/01/2015,       0.666,      1
09:00:00 28/01/2015,       0.708,      1
09:00:00 29/01/2015,       0.696,      1
09:00:00 30/01/2015,       0.669,      1
09:00:00 31/01/2015,       0.675,      1
09:00:00 01/02/2015,       0.705,      1
09:00:00 02/02/2015,       0.718,      1
09:00:00 03/02/2015,       0.709,      1
09:00:00 04/02/2015,       0.681,      1
09:00:00 05/02/2015,       0.663,      1
09:00:00 06/02/2015,       0.633,      1
09:00:00 07/02/2015,       0.587,      1
09:00:00 08/02/2015,       0.617,      1
09:00:00 09/02/2015,       0.669,      1
09:00:00 10/02/2015,       0.620,      1
09:00:00 11/02/2015,       0.606,      1
09:00:00 12/02/2015,       0.622,      1
09:00:00 13/02/2015,       0.607,      1
09:00:00 14/02/2015,       0.572,      1
09:00:00 15/02/2015,       0.556,      1
09:00:00 16/02/2015,       0.639,      1
09:00:00 17/02/2015,       0.635,      1
09:00:00 18/02/2015,       0.624,      1
09:00:00 19/02/2015,       0.623,      1
09:00:00 20/02/2015,       0.580,      1
09:00:00 21/02/2015,       0.604,      1
09:00:00 22/02/2015,       0.564,      1
09:00:00 23/02/2015,       0.603,      1
09:00:00 24/02/2015,       0.707,      1
09:00:00 25/02/2015,       0.637,      1
09:00:00 26/02/2015,       0.594,      1
09:00:00 27/02/2015,       0.578,      1
09:00:00 28/02/2015,       0.552,      1
09:00:00 01/03/2015,       0.651,      1
09:00:00 02/03/2015,       0.617,      1
09:00:00 03/03/2015,       0.564,      1
09:00:00 04/03/2015,       0.607,      1
09:00:00 05/03/2015,       0.650,      1
09:00:00 06/03/2015,       0.642,      1
09:00:00 07/03/2015,       0.623,      1
09:00:00 08/03/2015,       0.574,      1
09:00:00 09/03/2015,       0.574,      1
09:00:00 10/03/2015,       0.567,      1
09:00:00 11/03/2015,       0.554,      1
09:00:00 12/03/2015,       0.576,      1
09:00:00 13/03/2015,       0.573,      1
09:00:00 14/03/2015,       0.559,      1
09:00:00 15/03/2015,       0.582,      1
09:00:00 16/03/2015,       0.558,      1
